store_id,period,year,month,date,productivity,treated,treatment_period,periods_since_treatment,store_size,location_type
164,27,2021,3,2021-03-01,120.86198476108412,1,23,4,Medium,Suburban
164,28,2021,4,2021-04-01,118.70806249574392,1,23,5,Medium,Suburban
164,29,2021,5,2021-05-01,140.25548190057205,1,23,6,Medium,Suburban
164,30,2021,6,2021-06-01,136.22264755027135,1,23,7,Medium,Suburban
164,31,2021,7,2021-07-01,126.06857881841051,1,23,8,Medium,Suburban
164,32,2021,8,2021-08-01,127.2447683703673,1,23,9,Medium,Suburban
164,33,2021,9,2021-09-01,142.5087665199892,1,23,10,Medium,Suburban
164,34,2021,10,2021-10-01,148.08478742525466,1,23,11,Medium,Suburban
164,35,2021,11,2021-11-01,144.33888270854374,1,23,12,Medium,Suburban
164,36,2021,12,2021-12-01,150.49161144643332,1,23,13,Medium,Suburban
164,37,2022,1,2022-01-01,136.67561517155028,1,23,14,Medium,Suburban
164,38,2022,2,2022-02-01,157.37672479492994,1,23,15,Medium,Suburban
164,39,2022,3,2022-03-01,147.72378828028863,1,23,16,Medium,Suburban
164,40,2022,4,2022-04-01,141.16895817452394,1,23,17,Medium,Suburban
164,41,2022,5,2022-05-01,148.1172304348686,1,23,18,Medium,Suburban
164,42,2022,6,2022-06-01,137.58958180047077,1,23,19,Medium,Suburban
164,43,2022,7,2022-07-01,142.25745093202983,1,23,20,Medium,Suburban
164,44,2022,8,2022-08-01,136.74902587316555,1,23,21,Medium,Suburban
164,45,2022,9,2022-09-01,146.9226964276461,1,23,22,Medium,Suburban
164,46,2022,10,2022-10-01,143.10937413454374,1,23,23,Medium,Suburban
164,47,2022,11,2022-11-01,160.90514242126727,1,23,24,Medium,Suburban
164,48,2022,12,2022-12-01,159.10453886520494,1,23,25,Medium,Suburban
165,1,2019,1,2019-01-01,114.7108819235291,0,NA,NA,Medium,Suburban
165,2,2019,2,2019-02-01,108.83573047195345,0,NA,NA,Medium,Suburban
165,3,2019,3,2019-03-01,127.9679768178405,0,NA,NA,Medium,Suburban
165,4,2019,4,2019-04-01,110.68628605071677,0,NA,NA,Medium,Suburban
165,5,2019,5,2019-05-01,120.4924247734936,0,NA,NA,Medium,Suburban
165,6,2019,6,2019-06-01,100.44682022186711,0,NA,NA,Medium,Suburban
165,7,2019,7,2019-07-01,119.13381480381244,0,NA,NA,Medium,Suburban
165,8,2019,8,2019-08-01,125.28260261126698,0,NA,NA,Medium,Suburban
165,9,2019,9,2019-09-01,126.14536846523788,0,NA,NA,Medium,Suburban
165,10,2019,10,2019-10-01,104.68237258493366,0,NA,NA,Medium,Suburban
165,11,2019,11,2019-11-01,127.45069594158983,0,NA,NA,Medium,Suburban
165,12,2019,12,2019-12-01,108.36401081308078,0,NA,NA,Medium,Suburban
165,13,2020,1,2020-01-01,112.26424397618725,0,NA,NA,Medium,Suburban
165,14,2020,2,2020-02-01,124.93034375975263,0,NA,NA,Medium,Suburban
165,15,2020,3,2020-03-01,114.37058458686973,0,NA,NA,Medium,Suburban
165,16,2020,4,2020-04-01,101.16084198833035,0,NA,NA,Medium,Suburban
165,17,2020,5,2020-05-01,106.8928936745284,0,NA,NA,Medium,Suburban
165,18,2020,6,2020-06-01,123.40511731357076,0,NA,NA,Medium,Suburban
165,19,2020,7,2020-07-01,116.16646399610458,0,NA,NA,Medium,Suburban
165,20,2020,8,2020-08-01,112.10032478803055,0,NA,NA,Medium,Suburban
165,21,2020,9,2020-09-01,111.81973880474922,0,NA,NA,Medium,Suburban
165,22,2020,10,2020-10-01,121.95086132907218,0,NA,NA,Medium,Suburban
165,23,2020,11,2020-11-01,116.86419943212033,0,NA,NA,Medium,Suburban
165,24,2020,12,2020-12-01,98.59948514601037,0,NA,NA,Medium,Suburban
165,25,2021,1,2021-01-01,122.59684055463309,0,NA,NA,Medium,Suburban
165,26,2021,2,2021-02-01,107.03536712125879,0,NA,NA,Medium,Suburban
165,27,2021,3,2021-03-01,105.29627423506031,0,NA,NA,Medium,Suburban
165,28,2021,4,2021-04-01,128.4110217949169,0,NA,NA,Medium,Suburban
165,29,2021,5,2021-05-01,111.80809399289105,0,NA,NA,Medium,Suburban
165,30,2021,6,2021-06-01,111.31531617137539,0,NA,NA,Medium,Suburban
165,31,2021,7,2021-07-01,107.41227197340756,0,NA,NA,Medium,Suburban
165,32,2021,8,2021-08-01,119.57409447621832,0,NA,NA,Medium,Suburban
165,33,2021,9,2021-09-01,125.07445283806535,0,NA,NA,Medium,Suburban
165,34,2021,10,2021-10-01,114.18869781361998,0,NA,NA,Medium,Suburban
165,35,2021,11,2021-11-01,120.03045130567946,0,NA,NA,Medium,Suburban
165,36,2021,12,2021-12-01,132.25968527496585,0,NA,NA,Medium,Suburban
165,37,2022,1,2022-01-01,122.5479324390556,0,NA,NA,Medium,Suburban
165,38,2022,2,2022-02-01,118.97414452921235,0,NA,NA,Medium,Suburban
165,39,2022,3,2022-03-01,112.89997822938395,0,NA,NA,Medium,Suburban
165,40,2022,4,2022-04-01,138.15299711171906,0,NA,NA,Medium,Suburban
165,41,2022,5,2022-05-01,106.81353345963312,0,NA,NA,Medium,Suburban
165,42,2022,6,2022-06-01,115.83874885748985,0,NA,NA,Medium,Suburban
165,43,2022,7,2022-07-01,106.60697048239913,0,NA,NA,Medium,Suburban
165,44,2022,8,2022-08-01,109.63809070734635,0,NA,NA,Medium,Suburban
165,45,2022,9,2022-09-01,123.58362706992335,0,NA,NA,Medium,Suburban
165,46,2022,10,2022-10-01,114.87184973937124,0,NA,NA,Medium,Suburban
165,47,2022,11,2022-11-01,127.01392428410007,0,NA,NA,Medium,Suburban
165,48,2022,12,2022-12-01,120.98374455918584,0,NA,NA,Medium,Suburban
166,1,2019,1,2019-01-01,97.27373496043441,0,18,NA,Large,Urban
166,2,2019,2,2019-02-01,97.0222221406641,0,18,NA,Large,Urban
166,3,2019,3,2019-03-01,97.68519268970964,0,18,NA,Large,Urban
166,4,2019,4,2019-04-01,98.45856202340305,0,18,NA,Large,Urban
166,5,2019,5,2019-05-01,85.8167940941426,0,18,NA,Large,Urban
166,6,2019,6,2019-06-01,97.74642597155939,0,18,NA,Large,Urban
166,7,2019,7,2019-07-01,114.55022040996832,0,18,NA,Large,Urban
166,8,2019,8,2019-08-01,122.87652791401595,0,18,NA,Large,Urban
166,9,2019,9,2019-09-01,86.82082391334403,0,18,NA,Large,Urban
166,10,2019,10,2019-10-01,92.2944494340858,0,18,NA,Large,Urban
166,11,2019,11,2019-11-01,102.66206869799598,0,18,NA,Large,Urban
166,12,2019,12,2019-12-01,108.39587738487072,0,18,NA,Large,Urban
166,13,2020,1,2020-01-01,89.90839906090537,0,18,NA,Large,Urban
166,14,2020,2,2020-02-01,87.62295856644256,0,18,NA,Large,Urban
166,15,2020,3,2020-03-01,127.77310030317325,0,18,NA,Large,Urban
166,16,2020,4,2020-04-01,91.08641050197951,0,18,NA,Large,Urban
166,17,2020,5,2020-05-01,92.11995076803919,0,18,NA,Large,Urban
166,18,2020,6,2020-06-01,130.98178094853245,1,18,0,Large,Urban
166,19,2020,7,2020-07-01,129.68197243052018,1,18,1,Large,Urban
166,20,2020,8,2020-08-01,118.65032762575096,1,18,2,Large,Urban
166,21,2020,9,2020-09-01,122.26770930007221,1,18,3,Large,Urban
166,22,2020,10,2020-10-01,112.45893569845799,1,18,4,Large,Urban
166,23,2020,11,2020-11-01,128.36141286203306,1,18,5,Large,Urban
166,24,2020,12,2020-12-01,133.606055778882,1,18,6,Large,Urban
166,25,2021,1,2021-01-01,122.53672214212992,1,18,7,Large,Urban
166,26,2021,2,2021-02-01,132.24928374042392,1,18,8,Large,Urban
166,27,2021,3,2021-03-01,126.94279631748935,1,18,9,Large,Urban
166,28,2021,4,2021-04-01,123.62346586335869,1,18,10,Large,Urban
166,29,2021,5,2021-05-01,134.6563586056272,1,18,11,Large,Urban
166,30,2021,6,2021-06-01,141.1421194888727,1,18,12,Large,Urban
166,31,2021,7,2021-07-01,133.02407509686103,1,18,13,Large,Urban
166,32,2021,8,2021-08-01,137.80382120680528,1,18,14,Large,Urban
166,33,2021,9,2021-09-01,161.21659586565653,1,18,15,Large,Urban
166,34,2021,10,2021-10-01,145.38056017673486,1,18,16,Large,Urban
166,35,2021,11,2021-11-01,163.37203189498072,1,18,17,Large,Urban
166,36,2021,12,2021-12-01,153.11398107922042,1,18,18,Large,Urban
166,37,2022,1,2022-01-01,159.50239599283532,1,18,19,Large,Urban
166,38,2022,2,2022-02-01,167.91097726879437,1,18,20,Large,Urban
166,39,2022,3,2022-03-01,163.9760854559291,1,18,21,Large,Urban
166,40,2022,4,2022-04-01,172.5369550693111,1,18,22,Large,Urban
166,41,2022,5,2022-05-01,165.6488356211201,1,18,23,Large,Urban
166,42,2022,6,2022-06-01,156.1400163366002,1,18,24,Large,Urban
166,43,2022,7,2022-07-01,172.59045820630362,1,18,25,Large,Urban
166,44,2022,8,2022-08-01,156.43881158555942,1,18,26,Large,Urban
166,45,2022,9,2022-09-01,173.94452255000098,1,18,27,Large,Urban
166,46,2022,10,2022-10-01,188.3584652524354,1,18,28,Large,Urban
166,47,2022,11,2022-11-01,184.50794699828694,1,18,29,Large,Urban
166,48,2022,12,2022-12-01,183.60971764715723,1,18,30,Large,Urban
167,1,2019,1,2019-01-01,108.09312788395492,0,32,NA,Small,Suburban
167,2,2019,2,2019-02-01,111.01317691723831,0,32,NA,Small,Suburban
167,3,2019,3,2019-03-01,113.66033976780932,0,32,NA,Small,Suburban
167,4,2019,4,2019-04-01,110.2047968568692,0,32,NA,Small,Suburban
167,5,2019,5,2019-05-01,113.00521079842856,0,32,NA,Small,Suburban
167,6,2019,6,2019-06-01,130.22105867136162,0,32,NA,Small,Suburban
167,7,2019,7,2019-07-01,104.35657139484991,0,32,NA,Small,Suburban
167,8,2019,8,2019-08-01,106.08334504039276,0,32,NA,Small,Suburban
167,9,2019,9,2019-09-01,98.73178372800231,0,32,NA,Small,Suburban
167,10,2019,10,2019-10-01,111.90102042690307,0,32,NA,Small,Suburban
167,11,2019,11,2019-11-01,84.63101618345634,0,32,NA,Small,Suburban
167,12,2019,12,2019-12-01,111.05454695639689,0,32,NA,Small,Suburban
167,13,2020,1,2020-01-01,107.1105627028197,0,32,NA,Small,Suburban
167,14,2020,2,2020-02-01,114.3777281165944,0,32,NA,Small,Suburban
167,15,2020,3,2020-03-01,109.36716493907545,0,32,NA,Small,Suburban
167,16,2020,4,2020-04-01,118.0304431883084,0,32,NA,Small,Suburban
167,17,2020,5,2020-05-01,95.73468627960806,0,32,NA,Small,Suburban
167,18,2020,6,2020-06-01,112.97357384860165,0,32,NA,Small,Suburban
167,19,2020,7,2020-07-01,119.94244163029042,0,32,NA,Small,Suburban
167,20,2020,8,2020-08-01,113.68504367089498,0,32,NA,Small,Suburban
167,21,2020,9,2020-09-01,126.37434672102636,0,32,NA,Small,Suburban
167,22,2020,10,2020-10-01,109.45534099608403,0,32,NA,Small,Suburban
167,23,2020,11,2020-11-01,117.25997145102315,0,32,NA,Small,Suburban
167,24,2020,12,2020-12-01,109.92806070272906,0,32,NA,Small,Suburban
167,25,2021,1,2021-01-01,116.28343379598108,0,32,NA,Small,Suburban
167,26,2021,2,2021-02-01,114.2413729310491,0,32,NA,Small,Suburban
167,27,2021,3,2021-03-01,119.941628313012,0,32,NA,Small,Suburban
167,28,2021,4,2021-04-01,110.66711161436804,0,32,NA,Small,Suburban
167,29,2021,5,2021-05-01,106.69912377139983,0,32,NA,Small,Suburban
167,30,2021,6,2021-06-01,102.88672054156218,0,32,NA,Small,Suburban
167,31,2021,7,2021-07-01,114.47450586354103,0,32,NA,Small,Suburban
167,32,2021,8,2021-08-01,108.33934209055722,1,32,0,Small,Suburban
167,33,2021,9,2021-09-01,109.43618840866804,1,32,1,Small,Suburban
167,34,2021,10,2021-10-01,103.31785171176047,1,32,2,Small,Suburban
167,35,2021,11,2021-11-01,120.68006047964548,1,32,3,Small,Suburban
167,36,2021,12,2021-12-01,123.21838484275976,1,32,4,Small,Suburban
167,37,2022,1,2022-01-01,124.47929493973689,1,32,5,Small,Suburban
167,38,2022,2,2022-02-01,128.00890235067655,1,32,6,Small,Suburban
167,39,2022,3,2022-03-01,123.22151756012862,1,32,7,Small,Suburban
167,40,2022,4,2022-04-01,113.86012205654303,1,32,8,Small,Suburban
167,41,2022,5,2022-05-01,115.13187867118121,1,32,9,Small,Suburban
167,42,2022,6,2022-06-01,99.92193772322429,1,32,10,Small,Suburban
167,43,2022,7,2022-07-01,123.40296780645855,1,32,11,Small,Suburban
167,44,2022,8,2022-08-01,116.569393057973,1,32,12,Small,Suburban
167,45,2022,9,2022-09-01,133.05534621570163,1,32,13,Small,Suburban
167,46,2022,10,2022-10-01,120.61426540366999,1,32,14,Small,Suburban
167,47,2022,11,2022-11-01,137.46141801944674,1,32,15,Small,Suburban
167,48,2022,12,2022-12-01,121.45624473263204,1,32,16,Small,Suburban
168,1,2019,1,2019-01-01,92.49093920675675,0,30,NA,Medium,Suburban
168,2,2019,2,2019-02-01,84.69474628301869,0,30,NA,Medium,Suburban
168,3,2019,3,2019-03-01,82.98224750717627,0,30,NA,Medium,Suburban
168,4,2019,4,2019-04-01,82.44759521391741,0,30,NA,Medium,Suburban
168,5,2019,5,2019-05-01,73.33629085372156,0,30,NA,Medium,Suburban
168,6,2019,6,2019-06-01,90.42528561008028,0,30,NA,Medium,Suburban
168,7,2019,7,2019-07-01,81.41670072841312,0,30,NA,Medium,Suburban
168,8,2019,8,2019-08-01,81.02372793794179,0,30,NA,Medium,Suburban
168,9,2019,9,2019-09-01,90.10787384722376,0,30,NA,Medium,Suburban
168,10,2019,10,2019-10-01,93.23670635791807,0,30,NA,Medium,Suburban
168,11,2019,11,2019-11-01,64.92062872570767,0,30,NA,Medium,Suburban
168,12,2019,12,2019-12-01,82.94799929488246,0,30,NA,Medium,Suburban
168,13,2020,1,2020-01-01,94.64492624632251,0,30,NA,Medium,Suburban
168,14,2020,2,2020-02-01,93.59272453528756,0,30,NA,Medium,Suburban
168,15,2020,3,2020-03-01,76.9634079070038,0,30,NA,Medium,Suburban
168,16,2020,4,2020-04-01,100.67806360809573,0,30,NA,Medium,Suburban
168,17,2020,5,2020-05-01,96.29454337333644,0,30,NA,Medium,Suburban
168,18,2020,6,2020-06-01,94.10871913972173,0,30,NA,Medium,Suburban
168,19,2020,7,2020-07-01,95.64305709267578,0,30,NA,Medium,Suburban
168,20,2020,8,2020-08-01,79.3010052877656,0,30,NA,Medium,Suburban
168,21,2020,9,2020-09-01,79.25963641925341,0,30,NA,Medium,Suburban
168,22,2020,10,2020-10-01,101.06060176058563,0,30,NA,Medium,Suburban
168,23,2020,11,2020-11-01,82.30188972967159,0,30,NA,Medium,Suburban
168,24,2020,12,2020-12-01,81.73755916916404,0,30,NA,Medium,Suburban
168,25,2021,1,2021-01-01,79.54779878324047,0,30,NA,Medium,Suburban
168,26,2021,2,2021-02-01,88.70488489350187,0,30,NA,Medium,Suburban
168,27,2021,3,2021-03-01,100.62295993839464,0,30,NA,Medium,Suburban
168,28,2021,4,2021-04-01,92.3155870089214,0,30,NA,Medium,Suburban
168,29,2021,5,2021-05-01,102.76675762200145,0,30,NA,Medium,Suburban
168,30,2021,6,2021-06-01,95.4604037546187,1,30,0,Medium,Suburban
168,31,2021,7,2021-07-01,86.89576610052983,1,30,1,Medium,Suburban
168,32,2021,8,2021-08-01,98.62621623558633,1,30,2,Medium,Suburban
168,33,2021,9,2021-09-01,93.15752632129659,1,30,3,Medium,Suburban
168,34,2021,10,2021-10-01,115.67864497328395,1,30,4,Medium,Suburban
168,35,2021,11,2021-11-01,104.50421097423099,1,30,5,Medium,Suburban
168,36,2021,12,2021-12-01,98.94040619532603,1,30,6,Medium,Suburban
168,37,2022,1,2022-01-01,124.99332117721565,1,30,7,Medium,Suburban
168,38,2022,2,2022-02-01,89.7788509597945,1,30,8,Medium,Suburban
168,39,2022,3,2022-03-01,91.42749921884679,1,30,9,Medium,Suburban
168,40,2022,4,2022-04-01,100.12638638323718,1,30,10,Medium,Suburban
168,41,2022,5,2022-05-01,119.28670770967709,1,30,11,Medium,Suburban
168,42,2022,6,2022-06-01,106.47380567785491,1,30,12,Medium,Suburban
168,43,2022,7,2022-07-01,97.23755662384366,1,30,13,Medium,Suburban
168,44,2022,8,2022-08-01,121.41286691923975,1,30,14,Medium,Suburban
168,45,2022,9,2022-09-01,107.66619511731079,1,30,15,Medium,Suburban
168,46,2022,10,2022-10-01,105.39747499134886,1,30,16,Medium,Suburban
168,47,2022,11,2022-11-01,100.7777903661134,1,30,17,Medium,Suburban
168,48,2022,12,2022-12-01,120.01141695344306,1,30,18,Medium,Suburban
169,1,2019,1,2019-01-01,113.12718675262829,0,18,NA,Large,Urban
169,2,2019,2,2019-02-01,103.71043866042352,0,18,NA,Large,Urban
169,3,2019,3,2019-03-01,123.56135970813332,0,18,NA,Large,Urban
169,4,2019,4,2019-04-01,114.82977431568102,0,18,NA,Large,Urban
169,5,2019,5,2019-05-01,102.30847005655451,0,18,NA,Large,Urban
169,6,2019,6,2019-06-01,96.39308798841992,0,18,NA,Large,Urban
169,7,2019,7,2019-07-01,122.33692486501515,0,18,NA,Large,Urban
169,8,2019,8,2019-08-01,128.6622372698027,0,18,NA,Large,Urban
169,9,2019,9,2019-09-01,125.48954351005469,0,18,NA,Large,Urban
169,10,2019,10,2019-10-01,125.5622056220625,0,18,NA,Large,Urban
169,11,2019,11,2019-11-01,120.00663887536268,0,18,NA,Large,Urban
169,12,2019,12,2019-12-01,116.575858445307,0,18,NA,Large,Urban
169,13,2020,1,2020-01-01,107.59598546016142,0,18,NA,Large,Urban
169,14,2020,2,2020-02-01,111.32579526680709,0,18,NA,Large,Urban
169,15,2020,3,2020-03-01,120.97948449733474,0,18,NA,Large,Urban
169,16,2020,4,2020-04-01,118.40351414819392,0,18,NA,Large,Urban
169,17,2020,5,2020-05-01,122.41708188567888,0,18,NA,Large,Urban
169,18,2020,6,2020-06-01,132.47274202537648,1,18,0,Large,Urban
169,19,2020,7,2020-07-01,130.54175253117904,1,18,1,Large,Urban
169,20,2020,8,2020-08-01,167.55651055986328,1,18,2,Large,Urban
169,21,2020,9,2020-09-01,124.38584819220044,1,18,3,Large,Urban
169,22,2020,10,2020-10-01,150.19134727172786,1,18,4,Large,Urban
169,23,2020,11,2020-11-01,147.18325475039416,1,18,5,Large,Urban
169,24,2020,12,2020-12-01,124.80772444384579,1,18,6,Large,Urban
169,25,2021,1,2021-01-01,158.37125039691048,1,18,7,Large,Urban
169,26,2021,2,2021-02-01,148.9261349623939,1,18,8,Large,Urban
169,27,2021,3,2021-03-01,151.326981082329,1,18,9,Large,Urban
169,28,2021,4,2021-04-01,154.4921205374864,1,18,10,Large,Urban
169,29,2021,5,2021-05-01,158.85220084579086,1,18,11,Large,Urban
169,30,2021,6,2021-06-01,163.58869565095847,1,18,12,Large,Urban
169,31,2021,7,2021-07-01,145.50088517170755,1,18,13,Large,Urban
169,32,2021,8,2021-08-01,161.95182730021008,1,18,14,Large,Urban
169,33,2021,9,2021-09-01,163.81289980302893,1,18,15,Large,Urban
169,34,2021,10,2021-10-01,172.16002838770385,1,18,16,Large,Urban
169,35,2021,11,2021-11-01,166.30074927056762,1,18,17,Large,Urban
169,36,2021,12,2021-12-01,178.0620005056515,1,18,18,Large,Urban
169,37,2022,1,2022-01-01,186.0205895923369,1,18,19,Large,Urban
169,38,2022,2,2022-02-01,169.66715343433077,1,18,20,Large,Urban
169,39,2022,3,2022-03-01,169.3808274376844,1,18,21,Large,Urban
169,40,2022,4,2022-04-01,162.35561505306538,1,18,22,Large,Urban
169,41,2022,5,2022-05-01,177.21209819872792,1,18,23,Large,Urban
169,42,2022,6,2022-06-01,188.63973567525235,1,18,24,Large,Urban
169,43,2022,7,2022-07-01,192.35999167230688,1,18,25,Large,Urban
169,44,2022,8,2022-08-01,202.93069491872248,1,18,26,Large,Urban
169,45,2022,9,2022-09-01,186.0098892602324,1,18,27,Large,Urban
169,46,2022,10,2022-10-01,209.91536030121873,1,18,28,Large,Urban
169,47,2022,11,2022-11-01,201.61487541989828,1,18,29,Large,Urban
169,48,2022,12,2022-12-01,177.4309324686588,1,18,30,Large,Urban
170,1,2019,1,2019-01-01,77.35663445330744,0,NA,NA,Medium,Urban
170,2,2019,2,2019-02-01,103.97683985328942,0,NA,NA,Medium,Urban
170,3,2019,3,2019-03-01,96.01657347788043,0,NA,NA,Medium,Urban
170,4,2019,4,2019-04-01,91.54865260400561,0,NA,NA,Medium,Urban
170,5,2019,5,2019-05-01,86.52887855658194,0,NA,NA,Medium,Urban
170,6,2019,6,2019-06-01,65.97200985190801,0,NA,NA,Medium,Urban
170,7,2019,7,2019-07-01,99.2592992761139,0,NA,NA,Medium,Urban
170,8,2019,8,2019-08-01,105.43616801973172,0,NA,NA,Medium,Urban
170,9,2019,9,2019-09-01,83.7988611808939,0,NA,NA,Medium,Urban
170,10,2019,10,2019-10-01,70.44442641633961,0,NA,NA,Medium,Urban
170,11,2019,11,2019-11-01,96.26526304557146,0,NA,NA,Medium,Urban
170,12,2019,12,2019-12-01,105.36234269640258,0,NA,NA,Medium,Urban
170,13,2020,1,2020-01-01,98.29914980243501,0,NA,NA,Medium,Urban
170,14,2020,2,2020-02-01,103.9440374202137,0,NA,NA,Medium,Urban
170,15,2020,3,2020-03-01,90.51066543092209,0,NA,NA,Medium,Urban
170,16,2020,4,2020-04-01,95.20319813446203,0,NA,NA,Medium,Urban
170,17,2020,5,2020-05-01,113.40016896375323,0,NA,NA,Medium,Urban
170,18,2020,6,2020-06-01,79.68572903419064,0,NA,NA,Medium,Urban
170,19,2020,7,2020-07-01,94.06113489960875,0,NA,NA,Medium,Urban
170,20,2020,8,2020-08-01,97.68457806851814,0,NA,NA,Medium,Urban
170,21,2020,9,2020-09-01,106.90236021285202,0,NA,NA,Medium,Urban
170,22,2020,10,2020-10-01,114.95755928917069,0,NA,NA,Medium,Urban
170,23,2020,11,2020-11-01,107.88298945055695,0,NA,NA,Medium,Urban
170,24,2020,12,2020-12-01,96.91089851106888,0,NA,NA,Medium,Urban
170,25,2021,1,2021-01-01,103.026349615606,0,NA,NA,Medium,Urban
170,26,2021,2,2021-02-01,87.00466574017712,0,NA,NA,Medium,Urban
170,27,2021,3,2021-03-01,98.82274974075548,0,NA,NA,Medium,Urban
170,28,2021,4,2021-04-01,94.08830723157136,0,NA,NA,Medium,Urban
170,29,2021,5,2021-05-01,92.9107647112711,0,NA,NA,Medium,Urban
170,30,2021,6,2021-06-01,108.06396266821866,0,NA,NA,Medium,Urban
170,31,2021,7,2021-07-01,92.95080590043018,0,NA,NA,Medium,Urban
170,32,2021,8,2021-08-01,104.36046203748681,0,NA,NA,Medium,Urban
170,33,2021,9,2021-09-01,96.00284461271036,0,NA,NA,Medium,Urban
170,34,2021,10,2021-10-01,111.34426868455435,0,NA,NA,Medium,Urban
170,35,2021,11,2021-11-01,83.99882372953044,0,NA,NA,Medium,Urban
170,36,2021,12,2021-12-01,81.55018218147897,0,NA,NA,Medium,Urban
170,37,2022,1,2022-01-01,94.98849074568197,0,NA,NA,Medium,Urban
170,38,2022,2,2022-02-01,95.66103606890809,0,NA,NA,Medium,Urban
170,39,2022,3,2022-03-01,92.7651629409219,0,NA,NA,Medium,Urban
170,40,2022,4,2022-04-01,101.75834268682925,0,NA,NA,Medium,Urban
170,41,2022,5,2022-05-01,104.76158357569811,0,NA,NA,Medium,Urban
170,42,2022,6,2022-06-01,76.14437512651911,0,NA,NA,Medium,Urban
170,43,2022,7,2022-07-01,100.63853347108926,0,NA,NA,Medium,Urban
170,44,2022,8,2022-08-01,113.66098788034772,0,NA,NA,Medium,Urban
170,45,2022,9,2022-09-01,103.82058668894877,0,NA,NA,Medium,Urban
170,46,2022,10,2022-10-01,92.64254120243157,0,NA,NA,Medium,Urban
170,47,2022,11,2022-11-01,106.80497309832451,0,NA,NA,Medium,Urban
170,48,2022,12,2022-12-01,96.29509805405486,0,NA,NA,Medium,Urban
171,1,2019,1,2019-01-01,151.13144479857692,0,13,NA,Large,Urban
171,2,2019,2,2019-02-01,138.06675439100684,0,13,NA,Large,Urban
171,3,2019,3,2019-03-01,143.14574370221916,0,13,NA,Large,Urban
171,4,2019,4,2019-04-01,145.35445672489635,0,13,NA,Large,Urban
171,5,2019,5,2019-05-01,145.50145744767102,0,13,NA,Large,Urban
171,6,2019,6,2019-06-01,128.32807606344363,0,13,NA,Large,Urban
171,7,2019,7,2019-07-01,127.04541895052495,0,13,NA,Large,Urban
171,8,2019,8,2019-08-01,138.32673626116727,0,13,NA,Large,Urban
171,9,2019,9,2019-09-01,137.82274825523885,0,13,NA,Large,Urban
171,10,2019,10,2019-10-01,126.47668976571663,0,13,NA,Large,Urban
171,11,2019,11,2019-11-01,151.49415260905118,0,13,NA,Large,Urban
171,12,2019,12,2019-12-01,139.42719399265332,0,13,NA,Large,Urban
171,13,2020,1,2020-01-01,147.30174113772614,1,13,0,Large,Urban
171,14,2020,2,2020-02-01,161.84395624034,1,13,1,Large,Urban
171,15,2020,3,2020-03-01,167.42447960707514,1,13,2,Large,Urban
171,16,2020,4,2020-04-01,155.9098894543463,1,13,3,Large,Urban
171,17,2020,5,2020-05-01,173.0403404960178,1,13,4,Large,Urban
171,18,2020,6,2020-06-01,179.18345615133907,1,13,5,Large,Urban
171,19,2020,7,2020-07-01,171.42494929101323,1,13,6,Large,Urban
171,20,2020,8,2020-08-01,186.64500947503169,1,13,7,Large,Urban
171,21,2020,9,2020-09-01,156.20874909515658,1,13,8,Large,Urban
171,22,2020,10,2020-10-01,181.2673397572285,1,13,9,Large,Urban
171,23,2020,11,2020-11-01,183.15204316071214,1,13,10,Large,Urban
171,24,2020,12,2020-12-01,185.97745619743074,1,13,11,Large,Urban
171,25,2021,1,2021-01-01,161.24970023847553,1,13,12,Large,Urban
171,26,2021,2,2021-02-01,192.2619791931703,1,13,13,Large,Urban
171,27,2021,3,2021-03-01,200.02177719062777,1,13,14,Large,Urban
171,28,2021,4,2021-04-01,180.4878225491351,1,13,15,Large,Urban
171,29,2021,5,2021-05-01,184.74832917649402,1,13,16,Large,Urban
171,30,2021,6,2021-06-01,196.65187518468247,1,13,17,Large,Urban
171,31,2021,7,2021-07-01,195.8341407184542,1,13,18,Large,Urban
171,32,2021,8,2021-08-01,183.53592070998178,1,13,19,Large,Urban
171,33,2021,9,2021-09-01,193.72143627684835,1,13,20,Large,Urban
171,34,2021,10,2021-10-01,201.187132960942,1,13,21,Large,Urban
171,35,2021,11,2021-11-01,196.00641375758738,1,13,22,Large,Urban
171,36,2021,12,2021-12-01,206.01866619171176,1,13,23,Large,Urban
171,37,2022,1,2022-01-01,221.36611206666785,1,13,24,Large,Urban
171,38,2022,2,2022-02-01,215.2149423169544,1,13,25,Large,Urban
171,39,2022,3,2022-03-01,200.4161338118955,1,13,26,Large,Urban
171,40,2022,4,2022-04-01,211.47385306648573,1,13,27,Large,Urban
171,41,2022,5,2022-05-01,206.96935019438752,1,13,28,Large,Urban
171,42,2022,6,2022-06-01,218.6758487892421,1,13,29,Large,Urban
171,43,2022,7,2022-07-01,218.01184321792033,1,13,30,Large,Urban
171,44,2022,8,2022-08-01,229.61501836367924,1,13,31,Large,Urban
171,45,2022,9,2022-09-01,214.87291410692822,1,13,32,Large,Urban
171,46,2022,10,2022-10-01,223.1328339636974,1,13,33,Large,Urban
171,47,2022,11,2022-11-01,239.12267478405954,1,13,34,Large,Urban
171,48,2022,12,2022-12-01,231.58018842361483,1,13,35,Large,Urban
172,1,2019,1,2019-01-01,66.8751347281809,0,25,NA,Medium,Suburban
172,2,2019,2,2019-02-01,84.10322808643936,0,25,NA,Medium,Suburban
